candidate_id;candidate_label;tweet_id;timestamp;text;likes;comments;shares;topic_manual;sentiment_manual;notes
sophia_chikirou;S. Chikirou (LFI);twitter_2016976705252966539;2026-01-29T20:48:00+00:00;"À Paris, à l’école élémentaire, en moyenne, on a 1 animateur pour 18 élèves. Des enfants âgés de 6 à 10 ans. Alors que le minimum légal est de 1 pour 12. Et 1 pour 8 quand les enfants ont moins de 6 ans. Notre projet, c’est de titulariser les 8 000 vacataires (dont 4 000 permanents). Et de recruter 2 000 animateurs supplémentaires, pour un total de 10 000 animateurs permanents dans le périscolaire. #CashInvestigation
#SophiaPourParis";269;14;133;;;
sophia_chikirou;S. Chikirou (LFI);twitter_2017324599273525698;2026-01-30T19:50:00+00:00;"« Les municipalités peuvent faire beaucoup au service de la justice, de la paix et du droit international. En Irlande, en Espagne, de nombreuses villes ont mis fin à leurs partenariats avec les complices de la colonisation et de l’apartheid israélien. À Paris, on se souviendra longtemps avec honte et colère de la municipalité ""socialiste"" qui, en plein génocide, a mis sur le même plan un peuple occupé et un État colonisateur. » @Imenhab de @Campagnebds apporte son soutien à #SophiaPourParis";257;20;101;;;
sophia_chikirou;S. Chikirou (LFI);twitter_1950145107505688780;2025-07-29T10:43:00+00:00;Libérez Justine, Chloé, Emma, Breadon, Ange, Hatem, Robert, Tania, Vidgis, Chris, Franck, Tony , Sergio et Santiago ! #Handala;3454;750;1198;;;
sophia_chikirou;S. Chikirou (LFI);twitter_1922711033245823096;2025-05-14T17:50:00+00:00;"Je demande au @canardenchaine de rectifier immédiatement ses publications m'accusant d'avoir pris part à une manif ""pro-poutine"". Journaliste paresseux ou incompétent ? Journaliste voulant me nuire indiscutablement, sous couvert d'anonymat ou pas (n'est-ce pas @frhaz), vous auriez pu ""enquêter"" et vous auriez découvert que deux manifestations différentes, à des heures différentes, ont eu lieu le 8 mai. J'ai participé à celle organisée par le Mouvement pour la Paix qui écrit ceci : ""Suite à parution d'une brève intitulée ""Une insoumise chez les poutinistes"", j'exige de votre journal, sous peine de suites judiciaires, un droit de réponse (ou a minima un rectificatif, avec excuses publqiues du journaliste ayant rédigé cette brève et de votre journal). Ceci en qualité de président du conseil francilien du Mouvement de La Paix, coorganisateur de la marche à laquelle a participé Mme Sophia CHIKIROU. Je vous transmets en pièce-jointe un communiqué qui pose le contexte de cette intiative, à savoir une tentative de dévoiement confusionniste, voire de ""cheval de Troie"" de l'extrême-droite, et qui a conduit à l'organisation non pas d'une mais de deux marches commémoratives, ce dont vous ne tenez manifestement pas compte en mélangeant les deux initiatives comme si elles n'en constituaient qu'une. Alors pourtant que l'antagonisme qui est apparu entre les deux est aujourd'hui très fort et insurmontable. Dans ce contexte, Mme Sophia CHIKIROU a eu le courage de se dresser à nos côtés dans notre combat pour une ""mémoire commune"" russo-ukrainienne et contre les tentatives de dévoiement chauvin de cette question mémorielle par les courants nationalistes. Et nous l'en remercions. D'autres aussi l'ont fait : outre le conseil francilien du Mouvement de la Paix et le collectif citoyen ""Régiment immortel"", le MRAP et l'UJFP sont intervenus lors de cette marche. Pas vraiment des organisations confusionnistes ou susceptibles d'être taxées de ""poutiniennes"". Etaient aussi présents à notre rassemblement un membre du Conseil national du PCF et un représentant de la Commission ""Paix et désarmement"" d'EELV. Par contre, du côté de l'autre marche confusionniste, vous auriez trouvé (si vous vous étiez donné la peine de vérifier...) non pas Mme Sophia CHIKIROU mais des représentants des ""Patriotes"" de Florian Philippot et de l'UPR d'Asselineau en plus de ""Solidarité et Progrès"". Et, cerise sur le gâteau, un collectif ""Liberté-Vérité"" appelant au coup d'Etat militaire en France et qui semble être une succursale de la ""tribune des généraux"". Ceci aux côtés d'une poignée de militants ""de gauche"" qui ont sombré corps et âme dans le confusionnisme politique, servant de ""cheval de Troie"" à l'extrême-droite, parmi lesquels une conseillère municipale dans une commune de Seine-et-Marne. Nous comptons d'ailleurs demander des sanctions exemplaires (pouvant aller jusqu'à l'exclusion pure et simple) contre eux auprès des organisations de notre camp auxquelles ils appartiennent et qu'ils salissent par leurs agissements."" Aussi je vous demande de publier un rectificatif a minima, de me présenter des excuses, et de relire la charte de Munich.";2160;4;775;;;
sophia_chikirou;S. Chikirou (LFI);twitter_2016224643670011986;2026-01-27T18:59:00+00:00;Nous avons un plan d’action pour baisser les loyers à Paris ! Quand Emmanuel Grégoire reprend notre programme, il fait comme Hollande avec Mélenchon en 2012. Mais après 25 ans à diriger la ville, nous voyons bien qu’ils ne tiennent pas leurs promesses. 👉 Retrouvez notre Plan Baisse des Loyers : sophiapourparis.fr/pour-un-p…;431;10;165;;;
sophia_chikirou;S. Chikirou (LFI);twitter_1952284195788566725;2025-08-04T08:23:00+00:00;Notre groupe @FiAssemblee dépose en urgence une proposition de résolution pour réquisitionner les contraceptifs étasuniens menacés de destruction en France !;556;330;177;;;
sophia_chikirou;S. Chikirou (LFI);twitter_2016905843040505985;2026-01-29T16:06:00+00:00;"Bonjour Paris ! Demain à 19h au Cirque d’Hiver, c’est le meeting du Nouveau Paris Populaire. On se retrouve avec notre tête de liste à Paris @chikirouparis et le coordinateur de La France Insoumise @mbompard. À demain :
➡️110 rue Amelot, 75011 !🔥";429;258;172;;;
sophia_chikirou;S. Chikirou (LFI);twitter_2017341668022739396;2026-01-30T20:58:00+00:00;« Maire de Paris, le premier texte que nous ferons adopter sera un texte déclarant l’état d’urgence dans le logement à Paris. Car 6 000 personnes à la rue, 270 000 foyers en attente de logement, 66 000 logements indignes ou insalubres à Paris, c’est un état d’urgence. Nous utiliserons tous les moyens légaux et la désobéissance civile. » #SophiaPourParis;643;109;233;;;
sophia_chikirou;S. Chikirou (LFI);twitter_1926668930166272453;2025-05-25T15:57:00+00:00;Paris : magnifique mobilisation pour la Palestine et les Gazaouis. Nous ne les oublions pas. Chaque jour, des dizaines d'enfants et de civils sont massacrés. Les peuples du monde entier ont, seuls, agit pour que les gouvernants stoppent leur soutien à Netanyahu. Nous demandons le fin des crimes et la justice.;554;0;178;;;
sophia_chikirou;S. Chikirou (LFI);twitter_2015813103275884692;2026-01-26T15:44:00+00:00;Notre livre programme pour le Nouveau Paris Populaire sort cette semaine ! Après plus d’un an de travail avec les militants, les associations, les collectifs et les syndicats, nous sommes fiers de vous le présenter. Nous remarquons aussi qu’il inspire déjà beaucoup d’autres candidats 👀;226;27;113;;;
